,company,industry,rank,job_title,location,salary_range,link,description,search_city,search_job
10,HarbourVest Partners,Finance,4.5,Portfolio Data Analyst,"Boston, MA",$42K - $76K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1136006&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_74d77baa&cb=1617496265650&jobListingId=4051428146,"Job Description SummaryResponsibilitiesPortfolio Reporting: 70%Track confidential underlying portfolio data including IPOs, M&A and buyout company metricsReconcile data to quarterly financial statementsUpload checklists and relevant backup into document storage systemFund Reporting: 10%Prepare quarterly fund reporting package for reviewQuarterly Receipt of Financial Statements: 5%Request/track receipt of quarterly financial statements and other relevant partnership informationCapital Calls/Distribution Process: 10%Track capital calls and distributionsTrack cash flow adjustments/reconcile issues with accountingMiscellaneous Portfolio Analytics: 5%System Testing, as neededDownload benchmarking reportsAssist Closing CoordinatorAssist Operations AssistantComplete projects as requested by upper managementEducationBS/BA or equivalentWork Experience1 to 2 years",bos,da
11,Massachusetts General Hospital(MGH),Health Care,4.1,Data Analyst II / 40 Hours/ MGH- Care Management,"Boston, MA",$43K - $75K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=25073&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_a0186f65&cb=1617496265650&jobListingId=4051850972,"GENERAL SUMMARY/ OVERVIEW STATEMENT: Summarize the nature and level of work performed.

Under the direction of the Senior Analytic Consultant, iCMP Medical Director and iCMP Clinical Director, the Data Analyst supports the development and maintenance of reporting and analysis that assist the MGH iCMP team to evaluate the program which provides coordinated care for high risk patient populations who receive primary care at MGPO/GH. S/he works closely with the iCMP senior leadership and MGPO/GH Population Health Management to provide analytical support for the strategic plans to improve care delivered to the highest risk patients in the Medicare, Medicaid and identified commercial payer populations. Collaborates with numerous MGH departments and Partners Population Health Management, in order to help iCMP meet population health management program requirements, contractual targets, and MGPO/GH/DGIM practice standards.

PRINCIPAL DUTIES AND RESPONSIBILITIES: Indicate key areas of responsibility, major job duties, special projects and key objectives for this position. These items should be evaluated throughout the year and included in the written annual evaluation.

The Data Analyst will perform analytic and reporting tasks to support the MGH iCMP. Areas include:


Produce routine reports, including internal capacity reports and programmatic performance reports Monitor results from the PHS performance reports, e.g. KPI metrics and iCMP Dashboard, and provide drill-down analysis for the MGH iCMP senior leadership team as neededWork with the MGH iCMP project manager, RN and SW Team Leads to ensure that operational issues that impact the reporting and key metrics are completed, including maintaining the Epic care team entries, updating the enrollment status of the iCMP patientsWork with the MGH iCMP senior leadership team to design new reports and provide analysis to meets the needs of the program, will be responsible for identifying sources, determining the accuracy of the data and researching alternatives Ensure data accuracy and troubleshoot data and logic issues with both internal MGH and PHS reporting, will act as a resource for other technical issues that may arise with team leads in EpicAssist with research projects and be able to lead the analytic component of the projects and produce analysis and reportsWork with other RSOs and central iCMP to collaborate on reporting, data and analytic methodologies Coordinate and maintain various databases

Qualifications

QUALIFICATIONS:

Bachelor's degree with a minimum 3 years relevant experience

SKILLS/ ABILITIES/ COMPETENCIES REQUIRED:

The individual will be expected to have excellent command of data and analytic software programs, organizational skills, as well as strong customer service focus.


Proficiency in Access or another relational database software is required. Proficiency in Tableau, Excel, SQL server and hospital systems such as Epic preferred. Familiarity with SAS, Stata, R or SPSS is desirable.Familiarity with health care and strong computer and analytic skillsExperience in health care performance and quality measurement a plusIndependent learner who can acquire the necessary software skills to get the job done, has a curiosity to understand data and how it can be transformed to provide actionable informationThe ability to use Tableau & Excel to display summary data Represent the MGH iCMP team on data governance issues, work with the PHS central team to QA report logic as neededGood organizational and interpersonal skills and the ability to work well with individuals at all levels within the institution.

WORKING CONDITIONS:

Office-based environment, flexible work scheduleSome travel to various buildings on the MGH campus

SUPERVISORY RESPONSIBILITY:

No supervisory responsibility

FISCAL RESPONSIBILITY:.

No budget responsibility

EEO Statement

Massachusetts GeneralHospital is an Equal Opportunity Employer. By embracing diverse skills, perspectives andideas, we choose to lead. Applications from protected veterans andindividuals with disabilities are strongly encouraged. Partner's Healthcare is acting as an Employment Agency in relation to this vacancy.",bos,da
12,Perkinelmer,Biotech & Pharmaceuticals,3.5,Data Insights Analyst-Remote,"Boston, MA",$45K - $80K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=37049&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_68a512bb&cb=1617496265651&jobListingId=4047355554,"This position is Remote

The Data Insights Analyst is responsible for providing strategic business analysis, merging complex datasets, driving the creation and communication of clear and insightful reporting in an internal customer facing role. This individual, in partnership with the end users, leads efforts in establishing standards for reliable data, optimizing business processes, and identifying drivers for key performance metrics.

The Data Insights Analyst will work in concert with other functional areas, including Service Delivery, Program Management and Finance and will be the point of reference to guide these organizations towards strong data reporting and analytics practices.

Role Responsibilities:

Standardizing, preparing and delivering detailed reporting, visualizations and analytics across the Service Organization.Drive the analysis, recommendations, and report validation discussions with business stakeholders.Analyze output reporting to provide recommendations for improvement, highlighting opportunities and driving awareness to the business.Demonstrate leadership acumen by collaborating with others; articulating ideas and viewpoints to senior management, peers and others; identifying and initiating projects; managing resources; driving the resolution of issues; and holding self and team accountable for results.Provide and support the implementation of business solutions by building relationships and partnerships with key internal customer stakeholders.Identify and implement Continuous Improvement opportunities, as appropriate.Assist process owners in opportunity identification efforts for future reporting needs.Share experience and knowledge to assist in the development of recommendations and solutions that are in-line with industry best practices.Participate in trainings and relevant trade shows to enhance your skills and abilities in data analytics, data visualization and data preparation solutions.Perform end to end validation on all finalized projects to ensure quality and compliance.

Basic Qualifications: 

Bachelor's Degree2+ years of experience in Business Analytics or Data Science

Preferred Qualifications:

Bachelor's or Masters Degree in Data Science related fields.Experience with Data Visualization Tools, preferably Spotfire or similarProgramming experience (R, Python, etc.)Expertise in Microsoft ExcelProficient in use of SAP or similar ERP systemsExperience is data managementStrong communication skills able to support independent viewpoints to senior leadershipProven operational ability to visualize, identify steps and implement processesExhibits strong bias for action and a results orientation, tackling tough problems with firm deadlines, championing positive changeMental flexibility, including ability to dive deep into details of workflow processes ensuring quality while understanding the big picture objectives of a given projectProven experience leading strategic discover, design and testing sessions of major cross-functional business effortsAbility to understand complex workflows with limited direct experience in the processStrong analytical ability, including the ability to anticipate the impact of process changesMinimal travel may be requiredStrong English skills, verbal and written

Understanding of SAP as it relates to service delivery and customer care partners.Spotfire, SAP Business Intelligence, Salesforce reporting experience.High level of Microsoft Office platform experience.
",bos,da
13,Massachusetts General Hospital(MGH),Health Care,4.1,Data Scientist/Analyst,"Boston, MA",$63K - $107K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=25073&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_b6635df0&cb=1617496265651&jobListingId=4050877842,"General Summary:

The Real-World Evidence Laboratory at MGH DACCPM are currently looking for a candidate serving the role as the technical specialist, who will contribute to a variety of software-development and data analytical related tasks. The position requires strong project management and data analytic skills, experience with quantitative and qualitative data, close attention to detail and timelines, discretion in handling sensitive information, and strong interpersonal skills.

Principle Duties & Responsibilities:

Maintaining and developing data algorithms and web applications for funded AI-related projects for scientific publications.Developing new and existing data analysis/web presentation/visualization tools.Meeting regularly with departmental research personnel to devise innovative and scientifically appropriate solutions to modeling and data analysis challenges.Working with research personnel to identify workflow issues and develop technical solutions, such as writing scripts to automate time-consuming or error-prone tasks.Producing documentation for technical and non-technical audiences.Assisting lab members with software-related questions and problem solving, including tasks related to Linux and Windows system administration.

Skills/Abilities/Competencies Required:

Demonstrated ability to develop working prototypes balancing deliverability, performance and reliability in scope of a prototypeDemonstrated experience in developing performant reliable production codeFamiliarity with any of the following is a plus:Python, R, SQL, Go.Python/R with ML/AI toolkits (TensorFlow, Karas, PyTorch...) - Significant plus.Linux, Nginx, Windows server.AWS cloud computing, NLP analysis.Candidate must have an ability to work in a dynamic team environment that has frequent deadlines and unanticipated scope changes. A comprehensive understanding of application development, including analysis, coding, testing, and project life cycle methodologies is required.Experience in developing medical related applications is a plusExcellent oral and written communication skills

Qualifications

Education:

Bachelor's Degree required Master's Degree preferredExperience with AI/ML a significant plus.

Experience:

Advanced computer science, web development and non-numerical data analytical knowledge is a must. Understanding of clinical research methodology and regulations is preferred. At least 5 years of experience in data management and web development is preferred. Good leadership, presentation and writing skills as well as, ability to interact well with others, take initiative and think independently are essential. Experience with advanced skills of computer science and statistical programming languages (e.g., R, Python) which may have been gained from coursework or prior research experience. Capacity to manipulate and organize large amounts of Project Management experience a plus

EEO Statement

Massachusetts GeneralHospital is an Equal Opportunity Employer. By embracing diverse skills, perspectives and ideas, wechoose to lead. Applications from protected veterans and individuals withdisabilities are strongly encouraged. Partner's Healthcare is acting as an Employment Agency in relation to this vacancy.",bos,da
14,Simplify Compliance,Media,2.8,Data Analyst,"Middleton, MA",$35K - $64K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=4341&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d56a1f99&cb=1617496265651&jobListingId=4045836791,"At the heart of Simplify Compliance is our people. People from many different backgrounds with different vantage points, opinions, and experiences. We strive to continually lead with our I2MPACT  values and empower our employees to develop their full potential on a team that is passionate about acceptance, inclusivity, and achievement. Our employees are the driving force for the innovation, collaboration and creativity that enables our organization to deliver strategic success.

Job Summary:

As a Data Analyst, you will be responsible for efficient reporting, use and maintenance of data for end-users. Main responsibilities include developing and updating subscription models for earned revenue projections, creating Power BI reports, and data analysis and integrity. This position is also responsible for working closely with our clients, which includes planning, analyses, and reports to identify opportunities for refinement of strategies and process improvement. Additional responsibilities include the design and development of spreadsheets, testing, documentation, and support.

Primary Duties and Responsibilities:

Develop and maintain the Subscription Services earned revenue models for the annual budget and monthly forecastingConsult with end-users to gather information about reporting needs, objectives, functions, and input and output requirementsGenerate and maintain related Power BI reports on a regular basis and as requestedWrite and maintain end-user documentationParticipate in meetings with senior management and operating managers to discuss new or revised reports, procedures, and the results of evaluation studiesMaintain a thorough understanding and strong, current knowledge of related information and necessary computer applicationsCross-train on essential job functions with team membersPerform other related duties as directed by supervisor

Additional Responsibilities:

Additional duties as assigned

The Individual:

Proficient computer skills including Microsoft Office products (Word, Excel, Power BI, and Outlook)Strong analytical and logistical skillsAbility to multitask and meet multiple deadlines while being flexible to changeAbility to operate independently in problem-solving of data-related issues

Qualifications:

2+ years MS Access experienceBA in computer science and/or equivalent experience

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.

All external applicants must be legally eligible to immediately work in the country of hire without current or future sponsorship.

If you require an accommodation under the Americans with Disabilities Act, Section 503 of the Rehabilitation Act or similar law in order to apply for employment at Simplify Compliance, please contact our Talent Acquisition Team 1.800.727.5257, ext. 8101.

Job applicants may request to review the company's Affirmative Action plans by contacting the talent acquisition team/recruiter, Human Resources department or Chief People Officer.

Powered by JazzHR",bos,da
15,Atrius Health,Health Care,3.2,Data Analyst II - REMOTE,"Newton, MA",$50K - $89K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136006&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_81ef2344&cb=1617496265651&jobListingId=4018507345,"Data Analyst II - REMOTE - (113159)Atrius Health is a nonprofit healthcare leader delivering a system of connected care that enables us to know our patients better so that we can serve them well. Across 32 clinical locations, more than 50 specialties and 825 physicians, we provide proactive, customized care to more than 720,000 adult and pediatric patients across eastern Massachusetts.The Atrius Health practices including Dedham Medical Associates, Granite Medical Group, Harvard Vanguard Medical Associates and PMG Physician Associates – together with VNA Care – work in collaboration with hospital partners, community specialists and skilled nursing facilities, to develop innovative and effective ways of delivering care in the most appropriate setting, making it easier for patients to be healthy. We believe that by establishing a solid foundation of knowledge, understanding and trust with each of our patients, we enrich their health and enhance their lives.Summary of PositionUnder general direction, provides on-going analyses and support of business or clinical initiatives and programs and to assess quality, service and performance. Produces, distributes and monitors regularly scheduled and ad-hoc reports. Provide analysis of business and clinical data to produce decision support information. Serves as a team member on complex data analysis projects that can be multi-disciplinary or interdepartmental. Provides support to higher level analysts. Exercises discretion to independently resolve issues and problems related to the data analysis. Typically reports to a department manager or director.Essential FunctionsGenerates and distributes regularly scheduled and ad-hoc reports which impact business/clinical efficacy and operations. Utilizes statistical tools to monitor and provide ongoing analysis of these reports, noting any aberrant data to the manager or project leader. Reports may be moderately complex in nature. Under the direction of the manager, provides reports in formats that are easily interpreted.Works on complex data analysis projects under the supervision and direction of the manager(s) and/or project leader. Monitors, analyzes and evaluates complex organizational (clinical or non-clinical) data with statistical tools to identify variances, trends and problem areas in the business data.Works on data modeling projects under the supervision and direction of the manager(s) and/or the project leader. Executes basic models of proposed changes to the business/clinical practices to provide a reasonable estimate of the financial and/or operational impact of any proposed changes.Provides analyses needed to assist in planning, developing, implementing and evaluating programs as well as improving delivery systems, service, quality and efficiency. May recommend and effect changes in plan design based on analyses to promote and enhance programmatic objectives.Assists in drafting documents and/or presentations summarizing the in-depth analysis of complex projects.Interacts and consults with the appropriate internal and external parties to gain an understanding of factors that affect the business data and possible sources of variation. Answers most questions and provides guidance in data analysis to members of other departments. Usually refers complex questions to higher level analysts or the department manager.Helps to ensure the integrity and accuracy of the data. Notifies higher level analyst or the manager/director of any inconsistencies in the data so that the aforementioned person(s) can resolve the issue with the appropriate resource (e.g., IT, etc).Performs all job functions in compliance with applicable federal, state, local and company policies and procedures.Non-Essential FunctionsPerforms other duties as needed. Any other duties performed which are not listed as essential functions are considered non-essential functions.Minimum RequirementsEducation: Bachelor’s Degree or equivalent ideally in Business Administration or Healthcare.Skills and Experience: Three to five years’ experience or equivalent training in positions (preferably in Healthcare) that require analytical and technical skills in quantitative areas; must have analytical root cause analysis skills. Knowledge and understanding of statistics and modeling and any relevant clinical/business practices. Excellent interpersonal skills to work cooperatively and effectively with all levels of personnel. Communications skills, including effective oral presentation skills and excellent writing skills. Proficiency with other business related software applications (e.g., MS Word, Access, Excel, etc.)Working ConditionsBusy office environment with frequent deadlines and interruptions.Atrius Health is committed to a policy of non-discrimination and equal employment opportunity. All patients, employees, applicants, and other constituents of Atrius Health will be treated with respect and dignity regardless of race, national origin, gender, age, religion, disability, veteran status, marital/domestic partner status, parental status, sexual orientation and gender identity and/or expression, or other dimensions of diversity.Excellent benefits Include:Up to 8% company retirement contribution,Generous Paid Time Off10 paid holidays,Paid professional development,Competitive health and welfare benefit packageOrganization Chief Medical OfficePrimary Location Newton MA - RiversideSchedule Monday-Friday 9AM-5:30PMJob Information TechnologyJob Level Individual ContributorJob Type Regular Full Time - 40 Hrs (Full Time Benefit Eligible)",bos,da
16,WorkFusion,Information Technology,3.2,Senior Data Analyst,"Boston, MA",$76K - $130K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=148364&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_34101a5c&cb=1617496265651&jobListingId=3766349867,"About usAt WorkFusion, we build software that is changing the world and transforming workplaces. Our technology automates repetitive, data-intensive work so people can be freed from the mundane to pursue the meaningful, companies can grow further, and customers can be served faster and better.  WorkFusion is increasingly recognized as the world leader in industry-specific process automation, offering AI-powered software with particular focus on the needs of banking, financial services, and insurance enterprises. Our Intelligent Automation Cloud combines RPA, machine learning and analytics in one unrivaled platform that can be deployed quickly and scale without limit. We compete in the world’s fastest-growing software segment and we are growing at record pace with customers spanning the globe.  As the health and safety of our teams is always a primary concern, we are currently a primarily remote workforce worldwide. Officially, our headquarters is in New York City (on Wall Street) with additional hubs in Canada, Europe and Asia.PositionWorking is searching for a Senior Data Analyst (DA) on the Customer Success team. In this role, you will specialize in thorough Machine Learning data analysis and user experience for human-in-the-loop automation. This role requires proactive mindset, a high degree of critical thinking and involves business analysis activities for a broader understanding of the use case requirements as well as implementation of Business Intelligence to increase automation adoption speed. You will have the opportunity to build client-facing skills while becoming an expert in the automation of the specific business problems.Data Analysts work together with Delivery Managers and Machine Learning Engineers to ensure data is prepared and delivered based on the given business requirements. They closely monitor use case implementation and quality of results to identify opportunities for ML model improvements using data analytics and/or BI reporting tools. The DA is a specialist who does not wait for orders but looks broadly at the project and deeply into each problem and steps up to offer his/her own ideas and solutions. Your work will help us design better products, improve user experience, data delivery processes and contribute to WF strategy and goals.Key responsibilities* Translate complex business ideas into the clear technical requirements* Organize fast and effective data collection flow by working closely with Customer SMEs* Drive data review and analysis to improve Machine Learning model performance in order to achieve automation goals* Proactively look for issues in the implementation and suggest improvements from the user experience and business standpoint* Provide Data and ML quality reports, incorporating them into the visual dashboards by leveraging integrated Tableau tools* Create scenarios for business/dev validation of automated processes* Develop and maintain documentation* Conduct business demos and enablement sessions for internal teams and Customers on WorkFusion automation methodology Qualifications/Experience* Bachelor’s degree 3+ years of practical experience in the field* Strong organizational and communication skills with the ability to translate business descriptions to the technical requirements* Experience in client communication* Advanced skill in MS Excel* Understanding of key data structures (XML, HTML, JSON, etc.)* Good knowledge of SQL* Practical expertise with BI Tools (at least one of: Tableau, Power BI, etc.)Nice to have * Machine Learning Basics and concepts* Technical skills including Internet/Web -technologies, SQL, MS Excel with the ability to query large and complex databases* Basic programming skills (e.g. Python, Java, Javascript)* UX Design and prototyping skills",bos,da
17,Forward Financing,Finance,4.6,Senior Data Analyst,"Boston, MA",$66K - $118K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136006&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_2f87dd10&cb=1617496265651&jobListingId=4050035983,"Forward Financing has been one of the fastest-growing Fintech companies in Boston for the past three years, as recognized by Boston Business Journal, Inc. Magazine, and Deloitte's Fast 500. Our mission is to be the leading provider of alternative financing solutions to under-served small businesses. We accomplish this by investing in our people, our technology, and our customer experience – with long-term success in mind. We are proud to be named to Boston Business Journal's Best Places to Work in 2020.As a Senior Data Analyst, you will play an important role in harnessing the Company's data to provide valuable insights that will be used to enhance operations and business results across all groups. You will report to the Senior Manager of Analytics.In this role you will:Develop expertise in maintaining and navigating the Company's internal databases (including Salesforce).Partner with various Departments: execute all phases of strategic data projects and provide actionable insights.Develop Tableau dashboards, and assist with the administration of our Tableau Online environment.Leverage our ""modern data stack"" (Snowflake + Fivetran + DBT) for analysis and reporting.Assist in optimizing all processes related to the Company's data; this includes the collection, assessment, management, analysis and presentation of data in a way that adds strategic value to the organization.Assist with expanding the Company's data science efforts.Requirements:4+ years of experience in an analytics roleAbility to perform complex joins and transformations of data using SQLExtensive experience building data visualizations with TableauStrong project management skills: proven ability to understand business problems, develop effective solutions and communicate resultsStrong knowledge of Excel (vlookup, index/match, pivot tables, calculations)Bonus: Experience using DBT and GitForward Financing Core Values:People First – We build relationships and genuinely care about each other.We Before Me – We prioritize team success over individual success.Be Candid – We are authentic, transparent, and direct.Do the Right Thing – We act with integrity and we don't cut corners.Relentless Improvement – We push ourselves, never settling for the best we did yesterday.Be Positive – We are optimistic, assume positive intent.About Us:Forward Financing is a Boston-based fintech company that provides fast, flexible, and reliable capital to small businesses nationwide. With a simple online application, business owners can trust that Forward Financing works to get them approvals within minutes, funding within hours, and personalized support when they need it most.Since 2012, Forward Financing has provided over $1 billion in financing to more than 26,000 small businesses. Consistently recognized as an industry leader, the company is A+ rated by the Better Business Bureau and receives top ratings across all major customer review platforms. Forward Financing has been consistently named by Boston Business Journal and Built in Boston as one of the best places to work in Massachusetts.Forward Financing actively promotes a focus on diversity, equity, and inclusion in all we do. We are committed to creating a workplace where trust and respect are paramount and all employees feel valued, heard, and accepted. By embracing diversity of thought, background, and identity, we will continue to become a stronger team and a better organization.We are a diverse and driven group of over 100 people, located in the heart of Boston's Financial District. Our employees come to work knowing they are helping thousands of small businesses while advancing their own careers. If this sounds like something you'd like to be a part of, learn more at www.forwardfinancing.com.Perks & Benefits:At Forward Financing, we believe that if our company succeeds, all of our employees succeed too. We offer a comprehensive benefits package including but not limited to; medical, dental, vision and commuter benefits along with a flexible time off policy, 401k match, gym reimbursement, paid volunteering days, annual professional development budget, and charitable donation match.When we aren't busy with a Zoom meeting, supporting our customers, or working on a project, you can likely find us taking part in a scavenger hunt, getting overly competitive in a trivia game, or celebrating our team wins together!CCPA Privacy Notice for California Job Applicants",bos,da
18,3M,Manufacturing,4,Master Data Analyst (Remote Based,"Boston, MA",$54K - $96K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=242900&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_c0613103&cb=1617496265651&jobListingId=4048386149,"Job Description:

Master Data Analyst

Collaborate with Innovative 3Mers Around the World

Choosing where to start and grow your career has a major impact on your professional and personal life, so it’s equally important you know that the company that you choose to work at, and its leaders, will support and guide you. With a diversity of people, global locations, technologies and products, 3M is a place where you can collaborate with 96,000 other curious, creative 3Mers.

“For more than 30 years at 3M, I’ve seen firsthand how it’s a place where curious, creative and collaborative people thrive and build a rewarding career. As a leader in this company, my goal is to ensure each 3Mer sees and feels the positive impact we’re making around the world” – Mike Roman, chief executive officer and chairman, 3M

This position provides an opportunity to transition from other private, public, government or military environments to a 3M career.

The Impact You’ll Make in this Role

As a Master Data Analyst, you will have the opportunity to tap into your curiosity and collaborate with some of the most innovative and diverse people around the world. Here, you will make an impact by:

Coaching and advising functional area business colleagues through global material master processes, ensuring data governance standards are followed in both legacy and ERP (Enterprise Resource Planning) systemsEnsuring ERP systems have complete and accurate global material master data across multiple portfolios and divisionsSupporting Transportation and Electronics businesses by troubleshooting material master data issuesBeing a change agent supporting business colleagues through master data and process transitions, driving to continuously improve the consistency and integrity of material master dataSupporting ERP deployments to ensure master data readiness by meeting deployment milestones, escalating critical issues and coordinating data activities with appropriate resources

Your Skills and Expertise

To set you up for success in this role from day one, 3M requires (at a minimum) the following qualifications:

Bachelor’s degree or higher (completed and verified prior to start) from an accredited university OR a high school diploma/GED or higher from an accredited institution with a minimum of five (5) years of combined experience in IT, Supply Chain, Packaging and/or Master Data Management in lieu of the education requirementThree (3) years SAP Material Master Data experienceExperience working with advanced functionality in Excel

Additional qualifications that could help you succeed even further in this role include:

Experience coaching, advising, and training others through the global material master processes to ensure data governance standards and regulations are followedExperience ensuring ERP systems have complete and accurate material master dataAbility to analyze and resolve complex master data issuesExperience working with Enterprise Resource Planning (ERP) / SAP system and deployment methodology

Travel: May include up to 5% domestic/international

Relocation Assistance: May be authorized

Must be legally authorized to work in country of employment without sponsorship for employment visa status (e.g., H1B status).

Supporting Your Well-being

3M offers many programs to help you live your best life – both physically and financially. To ensure competitive pay and benefits, 3M regularly benchmarks with other companies that are comparable in size and scope.

Resources for You

For more details on what happens before, during and after the interview process, check out the Insights for Candidates page at 3M.com/careers.Learn more about 3M’s creative solutions to the world’s problems at www.3M.com or on Twitter @3M.Responsibilities of this position include that corporate policies, procedures and security standards are complied with while performing assigned duties.3M is an equal opportunity employer. 3M will not discriminate against any applicant for employment on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, or veteran status.Please note: your application may not be considered if you do not provide your education and work history, either by: 1) uploading a resume, or 2) entering the information into the application fields directly.

3M Global Terms of Use and Privacy Statement

Carefully read these Terms of Use before using this website. Your access to and use of this website and application for a job at 3M are conditioned on your acceptance and compliance with these terms.

Please access the linked document by clicking here, select the country where you are applying for employment, and review. Before submitting your application you will be asked to confirm your agreement with the terms.",bos,da
19,Brigham and Women's Hospital,Health Care,3.9,DATA ANALYST I,"Boston, MA",$53K - $60K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=3839&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_1f845060&cb=1617496265652&jobListingId=3813602501,"GENERAL SUMMARY/OVERVIEW STATEMENT:

Full-time Data Analyst for ongoing neuroimaging research projects at the Athinoula A. Martinos Center for Biomedical Imaging at Massachusetts General Hospital and Harvard Medical School. We investigate alterations in brain function, structure, cognition, neuropsychiatric symptoms, and molecular pathology in normal aging and Alzheimer's disease. The analyst in this position will work closely with the Harvard Aging Brain study group and ancillary studies. In this position, the successful candidate will help to collect data, develop and carry out statistical analysis plans for various ongoing projects in the lab. We see the skills that will be developed in this job as allowing the future candidate to successfully progress towards graduate programs in relevant fields (e.g. neuroscience, psychology, applied statistics).

PRINCIPAL DUTIES AND RESPONSIBILITIES:

Managing scanner requests and collecting neuroimaging (MRI) data.
Development and implementation of statistical analysis plans across the lab for ongoing projects.
Rapid assembly and manipulation of datasets for analysis.
Implementation of statistical analysis plans to produce results for eventual publication and conference dissemination for other lab personnel
Development and/or implementation of new analytic tools/statistical packages and providing training and assistance to other researchers on the use and function of analytic and visualization tools (predominantly using R).
Researching, assessing, and implementing novel statistical models and approaches (predominantly using R).
Working with researchers to develop and implement statistical data analytics and visualizations in service of research aims.
Provide consultation and drafting of methods and results sections for manuscripts in collaboration with researchers.

QUALIFICATIONS:

B.A., B.S. required. Master's level candidates are strongly preferred, particularly with training in the fields of biostatistics, applied mathematics or statistics. Individuals without formal training in these areas, but with the requisite experience and desired core skills will also be considered.
1+ years of experience is preferred. Experience through coursework or undergraduate/graduate research projects is applicable.

SKILLS/ABILITIES/COMPETENCIES REQUIRED:

Strong statistical and data analysis skills.
Proficiency with R.
Advanced computer skills, with the ability to manipulate large and varied datasets.
Must be highly motivated and well-organized, personable, and empathetic both with research participants and fellow workers.
Level of responsibility and maturity to work under pressure and meet the requirements of clinical research neuroscience laboratory.
Very detail-oriented and highly organized.
Ability to work independently and as part of a team.
Some exposure to other scripting languages, such as MATLAB, python, etc.
Any exposure to other statistical packages is of interest but not essential (e.g. MPlus, SPSS, etc).
",bos,da
20,Physical Sciences Inc.,Business Services,3.7,Data Analytics/Algorithm Analyst,"Boston, MA",$52K - $94K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136006&s=58&guid=000001789a4a4dcc8a160da2c2cc5db3&src=GD_JOB_AD&t=SR&vt=w&cs=1_fcc06cad&cb=1617496265652&jobListingId=4050187248,"Physical Sciences Inc., located just north of Boston in Andover, is looking for a data analytics/algorithm analyst to contribute to a number of programs developing advanced sensing and data fusion solutions. The candidate will work with a technical team focused on addressing emerging remote imaging and detection applications for a range of government and industry customers. Our development strategy typically spans concept inception through the production of a high fidelity prototype capability that undergoes significant field testing in operationally relevant environments.We are looking for a candidate with a background in multivariate statistics and regression analysis to help us grow our existing algorithm and data analytics capabilities to provide enhanced detection in support of these sensor development programs. Examples include the development of new hyperspectroscopic automated target recognition algorithms in high clutter scenes and new approaches to compressive imaging/hyperspectral imaging with a single pixel architecture. Experience with image-based target shape determination and localization algorithms is required. Experience in Machine Learning and data fusion from orthogonal sensors are both desirable. The candidate is expected to grow new business through writing proposals and interacting with customers.A PhD or Masters’ degree with five years of post-degree industry experience in Applied Math, Electrical Engineering or Computer Science is required.US citizenship is required.Benefits:HealthcareMedicalDentalFlexible spending accountsLong-tem bank (LTB) sick hoursShort term disability insuranceLong term disability insuranceLife and accidental death and dismemberment insurance",bos,da
