,company,industry,rank,job_title,location,salary_range,link,description,search_city,search_job
26,Wyzant,Information Technology,4.5,Data Science Tutoring/Teaching,"Denver, CO",$37K - $81K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136006&s=58&guid=00000178e7d02cf08afe9fd753aaba73&src=GD_JOB_AD&t=SR&vt=w&cs=1_63ca80df&cb=1618796883558&jobListingId=4062958370,"Student would like additional assistance while professor is out and sub is filling in--This job is for a Partnership student.Data Science Tutoring & Teaching opportunities available in Denver, CO starting at $25-$50/hr.Apply to become a tutor listed on Wyzant to help this student and other students in your communityWork with a variety of students in your best subjectsSpend more time teaching and less time administeringSet your own hours while you help students learn the subjects you love to teachQualificationsA love of learningExcellent communication skillsExpertise in a variety of disciplinesPassion for helping others learn and succeedPaySet your own rate (most tutors charge between $30-60/hour)Commission fee is only 25% compared to the 60-80% that traditional tutoring companies take.Application ProcessUpon submission, your application will be reviewed to ensure quality before becoming active.You'll receive an initial response within 48 hours of submission.",co,ds
27,Verizon,Telecommunications,4,Senior Data Scientist,"Denver, CO",$114K - $135K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=133279&s=58&guid=00000178e7d02cf08afe9fd753aaba73&src=GD_JOB_AD&t=SR&vt=w&cs=1_eec798ae&cb=1618796883558&jobListingId=4062974060,"When you join VerizonVerizon is a leading provider of technology, communications, information and entertainment products, transforming the way we connect across the globe. We’re a diverse network of people driven by our ambition and united in our shared purpose to shape a better future. Here, we have the ability to learn and grow at the speed of technology, and the space to create within every role. Together, we are moving the world forward – and you can too. Dream it. Build it. Do it here.

What you’ll be doing... Verizon is serious about innovation. About being the first and being the best. Verizon Location Services (VLS) sits at the core of the Strategy and New Business Development organization and is a critical part of driving innovation across our global customer base, both inside and outside of Verizon. Backed by more than 50 years of location-based expertise, we are building solutions that leverage the power of location intelligence to help drive technologies of the future. Technologies like 5G, Multi-Access Edge Computing and Artificial Intelligence that are allowing us to create products that were previously impossible. We’re building tomorrow with the best of today.
Your role

Use your experience and skill set (along with your imagination) to manipulate and analyze complex, high-volume, high-dimensionality data from varying sources to help develop various types of data-driven products.Conduct market/competitive research and analysis to understand current market trends; identify “white space” opportunities; and understand technology distributions that could impact the Data Science road map.Spearhead statistical analysis,third party data integration and hypothesis testing.Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementation.Collaborate with other engineers or engineering teams to push the algorithms into production.Use your passion for identifying questions and for answering hard questions with data to improve business performance.

What we’re looking for...You'll need to have:

Bachelor’s degree in engineering, statistics, or mathematics or or four or more years of work experience.Six or more years of relevant work experience.Experience in exceptional data mining, statistical analysis and coding skills.Experiencein big data technologies and strong skills in a statistical programming language such as Python, R or Scala. Skills with analyzing and deconstructing very large data sets.

Even better if you have

Master’s degree or PhD in applied mathematics, statistics, physics, computer science, operations research or related field.Ability to solve problems, attitude, an entrepreneurial spirit, and a desire to unlocking multi-millions worth of unique data.Experience in exceptional data mining, statistical analysis and coding skills.Experience on the Amazon cloud platform and working in Spark, Redshift, Parquet.Ability to balance the “art and science” by solving analytical problems using quantitative and qualitative approaches.Passion forknowledge and helping othersknow how the MapQuest data and information can be leveraged everyday across B2C and B2B products.Ability to turn significant amounts of data into informative/ insightful actions through various statistical techniques that turns into business results.Ability to work independently as well as lead small cross-functional teamsLeadership experience in Location-Based Analytics.Experience with mobile technologies, geospatial and location services.Knowledge of big data processing technologies such as Kafka, Hadoop, and NoSQL database.Experience with deep Learning technologies such as Convolutional Neural Networks and their application to computer vision.Knowledge with agile development methodology.

CompensationOur benefits are designed to help you move forward in your career, and in areas of your life outside of Verizon. From health and wellness benefits, short term incentives, 401 (k) Savings Plan, Stock Together, paid time off, parental leave, adoption assistance and tuition assistance, plus other incentives,we’ve got you covered with our award-winning total rewards package. For part-timers, your coverage will vary as you may be eligible for some of these benefits depending on your individual circumstances.

If you are hired into a Colorado work location, the compensation range for this position is between $100,800 and $187,200 based on a full-time schedule. The salary will vary depending on your location and confirmed job-related skills and experience. This is an incentive based position with the potential to earn more. For part-time roles, your compensation will be adjusted to reflect your hours.

Equal Employment OpportunityWe're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.",co,ds
28,Angi,Information Technology,3.4,Data Analyst,"Denver, CO",$65K - $71K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=940107&s=58&guid=00000178e7d02cf08afe9fd753aaba73&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b5f9cda3&cb=1618796883558&jobListingId=4035651051,"Angi® is the home for everything home. From repairs and renovations to products and financing, Angi is transforming every touch point in home services. With over 25 years of experience and a network of nearly 250,000 pros, we have helped more than 150 million people with their home needs. Our products and technology help our customers love where they live while helping small businesses grow and thrive. We believe the home is the most important place on earth and we are at the beginning of our ambitious journey to redefine how people care for their homes - join us!About the team:The Network Growth analytics team provides insights and helps optimize strategy by working closely with leadership across our sales, customer care, product development, and finance organizations. Our business is a two-sided marketplace of homeowners and service professionals, which makes our jobs complex and data rich. We work in a cross-functional capacity to develop, execute, monitor, and refine initiatives that drive value and quantify that value as it pertains to financial performance. Due to the multifaceted nature of our business, our team provides an excellent environment to stretch your business acumen, technical know-how and quantitative skills while providing insight to the company.Additionally, this team will help support our Category Management team that focuses on improving the pro and consumer experience for specific home services categories. This involves surfacing metrics, providing insights and identifying opportunities that align with their category goals.What will you do:Be a valuable partner to the leadership teams across different business units, providing data-driven insight and analysis.Work with category owners to improve P&L economics and uncover transformational opportunitiesLearn the complex Angi ecosystem and be the subject matter expert on all data and objectives relating to the team you support.Synthesize large data sets into digestible information.Establish reporting and ongoing monitoring to ensure proper strategic execution.Pursue new approaches to solving problems with creativity and innovation.Develop your technical skills – particularly in SQL, Tableau, and ExcelWhat qualities are we looking for:Intellectual curiosity balanced with an orientation for getting stuff doneBachelor's or Master's degree in a technical field such as Business Analytics, Engineering, Finance, Economics, etc.2+ years of professional experience in a financial/business analysis roleAdvanced SQL experience and knowledge of relational databases, Tableau, and ExcelSuperior analytical, problem-structuring, and problem-solving skills; experience synthesizing data into information, and presenting concise analysesStrong grasp of statistics, with experience in statistical languages (R, Python, etc.) a plusExcellent verbal and written communications skillsAbility to manage multiple projects simultaneously and willingness to quickly pivot into new tasks as neededCompensation & Benefits:The salary band for this position ranges from $60,000 - $85,000, commensurate with experience and performance. Compensation may vary based on factors such as cost of living.This position will be eligible for a competitive year end performance bonus & equity package.Full medical, dental, vision package to fit your needsFlexible vacation policy; work hard and take time when you need itPet discount plans & retirement plan with company match (401K)The rare opportunity to work with sharp, motivated teammates solving some of the most unique challenges and changing the world",co,ds
29,Snapdocs,Real Estate,4.5,Senior Data Scientist,"Denver, CO",$117K - $186K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136006&s=58&guid=00000178e7d02cf08afe9fd753aaba73&src=GD_JOB_AD&t=SR&vt=w&cs=1_c233b25d&cb=1618796883558&jobListingId=4061698975,"At Snapdocs, we are on a mission to enhance the real estate closing process with efficiency and transparency so that lenders can close their loans sooner and home buyers can move into their dream homes quicker. To help us accomplish this goal, we are looking to bring on a Senior Data Scientist to join our small but mighty team of two Data Scientist! The ideal candidate is someone who relishes pouring over messy data to find patterns and train machines to do so with high accuracy and recall. If this sounds exciting, read on...Snapdocs is an early-stage, rapidly growing company backed by investors like Sequoia, SV Angel, and YCombinator. We're a small team taking on the extensive mortgage market. We're bringing a scalable and sophisticated software to a pillar of the US economy that still relies on fax machines and manila envelopes.The type of problems we focus on involve workflow, product design, and data. Monolith vs microservices is an ongoing debate. We are working to find a good authentication pattern that allows for people to work across companies in multiple roles (which is trickier than you might think). Domain Driven Design is our guiding light.As a Senior Data Scientist, you will focus on aggregating and analyzing large datasets to identify behavior trends using statistics, advanced data mining techniques, and build data models to tackle real-world problems. This means helping to develop our training data, building quick prototypes to evaluate signal to noise ratio in the data, and piping them through multiple machine learning models to find the model that can help automate work. The ideal candidate is someone comfortable leading a team through greenfield projects while pouring over heaps of data to find patterns and train machines to do so with high accuracy and recall. You will build models from the ground up while updating existing models (ML and AI) to automate repetitive repeatable tasks. You will analyze data generated as a by-product of manual tasks and build models that can operate on similar or better accuracy than humans. Up for the challenge?Over the past 5+ years, you have mastered advanced machine learning techniques to experiment with large data sets while building models deployed in production. You have an expertise in one or more programming languages including Python, SQL or R and have used Cloud Platforms, bonus points for AWS. This is a niche role so advanced degrees in quantitative fields like Statistics, Computer Science, and Mathematics are required (PhDs are ideal). Technical leadership and individual contributor hats both fit you well. You can lead from within while guiding the direction for a technical roadmap. We have a small data science team of 2 today so empathy and collaboration are keys to success. Lastly, you are eager to learn! You don’t know every toolset but have proven that with the right problem, a good tutorial, and a healthy appetite for StackOverflow, you’ll figure it out but don’t mind asking simple questions that result in measurable insights if need be.Colorado applicants: This role pays $140,000 - $175,000 annually plus equity in the company (pay for other locations may vary).Snapdocs strongly values diversity and drive. We want to work with people of different backgrounds and different paths in life, and we trust our team to make smart decisions. This means we value independent work as well as collaboration. We provide excellent benefits (listed below) and are located in both San Francisco and Denver!Our benefits include (but are not limited to):21 days of vacationCompany subsidized health, dental, vision insuranceFlexible spending account for healthcare and dependent care401(k) with up to 4% company matchLife and disability insuranceCommuter benefits",co,ds
55,Sovrn Holdings,Media,3.7,Data Scientist II Boulder,"Boulder, CO",$84K - $93K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1136006&s=58&guid=00000178e7d133e6a841ee166fd5c2ee&src=GD_JOB_AD&t=SR&vt=w&cs=1_c6e967d4&cb=1618796950848&jobListingId=4061993087,"Data Scientist IIat SovrnBoulder OfficeAbout the TeamThe Data Science Solutions team, a subgroup of the larger Data Science team, operates at the intersection of data engineering and data science. In its support of the Data Solutions business development team, the Data Science Solutions team researches and develops new data product offerings and enhancements while maintaining compliance with licensing agreements and other privacy regulations. The team also supports the company as a whole with machine learning and business intelligence tools.About the JobWith more than 35B data events at its disposal each day, the Data Science Solutions team is responsible for analyzing and developing POCs for new data products as well as optimizing existing ones. Opportunities to solve problems are ever present, and you will use your experience and creativity to generate a combination of both short-term and long-term solutions. In addition to supporting the Data Solutions business development team, there will be opportunities to contribute to the development of tools or enhancements for other products and services at Sovrn.What You’ll Be Doing: Developing proofs of concept for new product offeringsOptimizing current products and services and driving the adoption of your proposalsServing as the subject matter expert for one or more features of a product/serviceDeveloping expertise in each data resource and methods to extract and process data (SQL, Hive, Spark, etc.)Staying up to date with industry trends through personal research and initiativePartner with business leaders to drive performance improvements through rigorous analysis and decision supportCollaborate with fellow data scientists, product managers, engineers, and data platform teams to further develop Sovrn’s products and data resources.About YouYou’re driven, thoughtful, curious and organized. You enjoy solving problems and grow in tenacity the more elusive the solution seems to be. You’re comfortable working with and managing multidisciplinary projects. Above all, you’re not afraid to make mistakes, and you’re eager to learn from them.The successful candidate will have: Bachelor’s or higher degree in an analytical area such as computer science, physics, mathematics, statistics, or engineering or equivalent experienceExperience with Git, SQL, Python, Spark, Scala, AWS and machine learningCompetence in working independently and efficiently with minimal supervisionAbility to efficiently multitask and work cooperatively and collaboratively with all levels of employees to maximize performance, creativity, problem-solving and resultsDesire for professional and personal growth opportunitiesBonus Points: A background in data products and/or the ad technology industryExperience with Java, Golang or GCPPosition Reports to:  Manager, Data Science SolutionsLocation:  Boulder, ColoradoWe understand that no candidate is perfectly qualified for any job. Experience comes in different forms; many skills are transferable; and passion goes a long way. Even more important than your resume is a clear demonstration of accountability impact, and the ability to thrive in a fluid and collaborative environment. We expect you to learn new things in this role, and we encourage you to apply if your experience is close to what we're looking for.Job Type: Full-time",co,ds
56,Uplight,N/A,3.5,Senior Data Scientist,"Boulder, CO",$130K - $175K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136006&s=58&guid=00000178e7d133e6a841ee166fd5c2ee&src=GD_JOB_AD&t=SR&vt=w&cs=1_220581d0&cb=1618796950848&jobListingId=4036049350,"The PositionDo you dream about creating a more sustainable future? At Uplight, we are motivating energy users and providers to accelerate the clean energy ecosystem. Working with over 80 of the world’s leading electric and gas utilities, Uplight provides an end-to-end customer energy experience. Uplight delivers personalized experiences that customers have now come to expect–improving satisfaction, increasing revenue, reducing the cost to serve, and contributing to carbon reduction goals. We are B Corp certified, enabling us to put our values into action by not only making decisions for the benefit of our shareholders, but also for our customers, environment, employees, and community.We are seeking a Senior Data Scientist to join our team and help us achieve our ambitious goals for our business and the planet.What you get to do:As a member of the Measurement, Analysis, and Testing Hypotheses (MATH) team, you will be in the data trenches for multiple product lines across Uplight. MATH is the team that answers the question “How do we know our products are saving energy?” We work with stakeholders across the company to design experiments that allow us to attribute savings to our products, and we design and build the statistical models that allow for savings to be calculated. In addition, we work on taking insights generated from utility data and exposing it back to our customers in an easily digestible manner. We are a team currently largely located in Colorado.As an experienced data scientist, you will be a contributor and teacher on day one. Your role will be part builder, part mentor, part communicator, and part peer-reviewer. MATH is a highly collaborative team, and you will be hands on with your teammates answering questions, building models, and helping out however you can. At the same time, you will own your own code, review and refine your teammates’ code, guide the team’s development process, and be the technical leader shaping future development efforts on the team. This is the perfect role for a data scientist with data engineering experience, or a data engineer with data scientist interests.Skills and experience are necessary, but we hire on value alignment first, so if you feel you would be a good fit with us, still consider applying.What you will contribute:Process, cleanse, and verify the integrity of data used for analysis and modelingRun, maintain, and develop statistical and propensity modelsBe the technical lead and shape how the team does all testing, deployment, and monitoring of algorithms and data pipelines in production environmentsBe willing to learn experimental design and statistical analysesAggregate and disseminate results of analyses to internal and external stakeholders through data visualization, memos, and/or slide decksWhat you bring to Uplight:Knowledge of advanced statistical techniques and concepts (propensity modeling, regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applicationsExperience dealing with large quantities of data across relational databases, cloud storage, and distributed compute systemsExcellent written and verbal communication skills for presenting findings to technical and non-technical audiencesSolid experience with common data science toolkits, such as scikit-learn, Spark ML, pandas, Scipy, etc.Experience with data pipelines and workflowsProficiency in Git or other version control systemsA desire to work on business-driven technology problemsPrevious experience mentoring junior teammatesA positive attitudeGeneral curiosity towards all things data and energy Bonus Points:Experience with Looker or similar technologiesExperience with Apache Airflow What makes working at Uplight amazing:In addition to all the standard medical and dental benefits, that kick in Day 1, we:Are proud to be over 300+ rebels with an important cause by helping to create a more sustainable planet.Are committed to the environment, our employees, and our communities.Are focused on career growth by following defined career laddersTake our work and mission seriously and….we love to laugh! We also:Provide a 401k MatchHave an innovative flexible time off policyKeep you energized with plenty of food and drinkSalary Range: $115,000 to $135,000 (dependent upon experience)Uplight provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.",co,ds
57,BTS Software Solutions,Government,4.8,Mid-Level Data Scientist,"Colorado Springs, CO",$74K - $127K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1136006&s=58&guid=00000178e7d133e6a841ee166fd5c2ee&src=GD_JOB_AD&t=SR&vt=w&cs=1_3577c187&cb=1618796950848&jobListingId=4059790425,"Job DescriptionBTS is seeking a Mid-Level Data Scientist to support NORTHCOM J2 in Colorado Springs, CO.Conducts data analytics, data engineering, data mining, exploratory analysis, predictive analysis, and statistical analysis, and uses scientific techniques to correlate data into graphical, written, visual and verbal narrative products, enabling more informed analytic decisions. Proactively retrieves information from various sources, analyzes it for better understanding about the data set, and builds AI tools that automate certain processes. Duties typically include: creating various ML-based tools or processes, such as recommendation engines or automated lead scoring systems. Performs statistical analysis, applies data mining techniques, and builds high quality prediction systems. Should be skilled in data visualization and use of graphical applications, including Microsoft Office (Power BI) and Tableau; major data science languages, such as R and Python; managing and merging of disparate data sources, preferably through R, Python, or SQL; statistical analysis; and data mining algorithms. Should have prior experience with large data Multi-INT analytics, ML, and automated predictive analytics.Requisite Skill Requirements:Bachelor degree with 4-6 years of relevant subject matter experience, or, specialized training & 4-8 years subject matter experience, or, equivalent intelligence/academic experience. Senior-level contractor personnel work independently with moderate Government oversight, provide comprehensive and completed products that may require multiple Senior Intelligence Analyst/Officer (SIA/SIO) minor revisions and/or editing, and develop and manage plan of actions and milestones. Additional duties as directed.Demonstrates comprehensive mission knowledge and skills that affirms completion of all developmental training and experiences for the labor category.Demonstrates ability to communicate understanding from information that may be incomplete, indirect, highly complex, seemingly unrelated, and / or technically advanced. Demonstrates ability to structure analysis based on trends in reporting and a range of analytic perspectives from other analysts, organizations, and intelligence disciplines.Demonstrates ability to work independently with minimal oversight and direction.Demonstrates ability to collaborate and work with other IC members on information sharing, driving collection, and addressing analytic disputes and conflict resolution.Demonstrates ability to develop concise, insightful, and comprehensive products for defense intelligence.Demonstrates ability to lead teams in researching multifaceted or critical problems. Provides guidance in selecting, designing, and applying analytic methodologies. Uses argument evaluation and validated analytic methodologies to challenge differing perspectives.Desired Experience: At least 8 years of experience conducting analysis relevant to the specific labor category with at least a portion of the experience within the last 2 years.Desired Education: Bachelor’s degree in an area related to the labor category from a college or university accredited by an agency recognized by the U.S. Department of Education.Company Overview:BTS Software Solutions is a Service-Disabled Veteran Owned Small Business who are community-focused innovators who transform ideas into technology to serve people. We recognize that innovation is only valuable when applied towards a needed solution. Technology has no value without the hard work to turn ideas into reality. Our roots are in helping save Soldiers’ lives through technology. We bring that ethos to serving our community. We create solutions that touch people's lives - products to communicate, to connect companies with customers, to stay informed, to save lives, and to enhance lives.We have a small company persona with a large company ethos and capabilities; we create elegant solutions for complex problems that will enrich people’s lives. We offer one of the best benefits packages in the industry: Competitive health benefits package, PTO, 401K matching and vested from day one to name just a few of our benefits and perks.BTS Software Solutions is an Equal Opportunity Employer (EOE). All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.",co,ds
58,DISH,Telecommunications,3.1,Senior Data Scientist,"Littleton, CO",$94K - $118K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=132977&s=58&guid=00000178e7d133e6a841ee166fd5c2ee&src=GD_JOB_AD&t=SR&vt=w&cs=1_5d2a3421&cb=1618796950848&jobListingId=3802100922,"DISH Wireless is building a next-gen 5G network to disrupt the wireless industry and fuel innovation in transportation, health care, education, sustainability, city management, and agriculture.We’re driven by curiosity, pride, adventure, and a desire to win – and we’re looking for people with boundless energy, intelligence, and an overwhelming need to achieve. Join us as we embark on our greatest adventure of all.Opportunity is here. We are DISH Wireless.DISH Wireless is looking for a Data Scientist to work on our Wireless Analytics & Orchestration team based in Littleton, Colorado. The Data Scientist will be responsible to prototype and develop production ready decision and automation applications in the Dish Wireless Data Lake that will exploit Machine Learning & AI models for various use cases related to network operations, capital planning and customer experience management.Primary Responsibilities:Use Big Data, Machine learning, AI commercial, and open source frameworks such as Apache Spark MLlib, Python Scikit-learn, C++ DLIB, Keras, Databricks, Amazon SageMaker, VMWare vSphere, H2O, Google AI Platform, TensorFlow, Azure ML to train and implement models that optimize business decisions and network asset utilization through Dish Network Automation & Orchestration framework.Develop models that integrate configuration parameters, KPIs time series analytics and user experience metrics to maximize RAN spectral efficiency under various load profiles.Work with data engineers and subject matter experts to develop multi-channel datasets and associated pipelines to feed real-time analytics engines in the core and at the network edge to meet various network slices SLA’s and maximize operational effectiveness.Work with operations and engineering to define and implement new network management paradigms where traditional network functions LCM, incident management, self-healing and customer care (Portal, IVR) are increasingly machine assisted through reinforcement learning or similar methods.Support operations and engineering with the development of end-to-end automated network testing functions that continuously optimize the list of test cases and schedules based on the type of system being upgraded or trouble-shouted.Map Machine Learning & AI model development initiatives to Dish DevOPs-CI/CD process to maximize enterprise efficiency and integration with other programs.Work with marketing and BSS teams to develop targeted campaigns for different classes of customers based on historical behavior analytics.Work with teams from various departments and partners to ideate, design, implement and test innovative solutions that map across the network and service offerings.The ideal Data Scientist will have:MSCS/MSEE or MS in Math/Physics degree and 5+ years overall experience in Data Engineering/Analytics or Machine Learning and AI.Extensive hands-on experience with commercial and open source software solutions like PySpark, Hive, AWS EMR, S3, Druid, Snowflake, Sagemaker to perform complex AnalyticsExperience in delivering tangible business impacts through the implementation of Machine Learning & AI modelsDemonstrate vision and technical leadership in software technologies, big data analytics and system automation.#LI-JS3Compensation: $86,400.00/Yr. - $120,200.00/Yr.From versatile health perks to new career opportunities, check out our benefits on our careers website.Employment is contingent on Successful completion of a pre-employment screen, which may include a drug test.",co,ds
59,Prescient Edge Federal,Aerospace & Defense,3.2,Senior Data Scientist,"Colorado Springs, CO",$80K - $132K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136006&s=58&guid=00000178e7d133e6a841ee166fd5c2ee&src=GD_JOB_AD&t=SR&vt=w&cs=1_4bbd6d55&cb=1618796950849&jobListingId=3662252176,"Job Description:Prescient Edge is seeking a Senior Data Scientist to support a Federal government client.Please note that the availability of this position is contingent upon contract award.BenefitsAt Prescient Edge, we believe that acting with integrity and serving our employees is the key to everyone's success. To that end, we provide employees with a best in class benefits package that includes:A competitive salary with performance bonus opportunitiesComprehensive healthcare benefits, including medical, vision, dental, and orthodontia coverageA substantial retirement plan with no vesting scheduleCareer development opportunities, including on-the-job training, tuition reimbursement, and networkingA positive work environment where employees are respected, supported, and engagedJob Requirements:Active TS/SCI security clearance with the ability to obtain a CI Polygraph",co,ds
0,Posh Peanut Inc.,N/A,-1,Data Scientist,"Glendale, CA",$37 - $38 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=1110586&s=58&guid=00000178e7d360109fabbe85c7a7f6a6&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_771958b7&cb=1618797093234&jobListingId=1006998087826&cpc=9908D8D4413DBB8A&jrtk=1-1f3jt6o1lu4to801-1f3jt6o24u3kt800-552af80bc58adca1&jvt=aHR0cHM6Ly93d3cuaW5kZWVkLmNvbS9yYy9nZC9wbmc%2FYT1jeDdNaTlUWGpHUzgzVlZhUU1ReFRKV0NUUmdJOElBUTlQVUR6RlctbEpLWVdLOFBZcnhxeGNRamNfWkNYS2VobmZBTXVXREhQTnY4cFJOYjZFWU5lME5yYlI4ZnYtZ3lFak82TDN6MXcyOFVRRzFXVmhUQlNuTjF6TWluVFppdWxTR0diSVA2ZVlNSU9GVWhWRzFZelNQS1hvZVhXZFlDeWx6Y3l1UDg4cmxpV0V3Q3BYY3ZUYll1Wm9Rd3B2MEJ4SHRNeTNpWkZCNXliZ1RHNFQxMTRYNmZyTUdsdmttU29VTzl0ZUg3czByNWcycUVIWDZRcXRnSWFqRjZwYkJTMldzSV9vWW40Q2E0c3puQ0t0X3Q4Zl9rM3lYU2xxRHR1LW81RUFyUnJHLTRiOVQzM3dLRmE3cTdEZFBuZy1Zb2hoemMtdFZ0Q3FWbUtnc2tCR2I0YzBhSHFpNFRaLVdocW5pUTM2c1ZiQy0zWU41TzFBZ0ExLTZKRVVmdHNsYVNlN25jUnRrN1ZNY0xOcTlTbjRHTER0RjhaNU1RdVFiVnk3aXZvX2Eyc2lsT1c2THBjbTRRWlhVR3NvY09EaWRVNXpFNEROc3VaYkdZSTNabWZncDl4VzA4MTlxdEVYbEJkQlRhcTBfT01TQjg4ZGJJYy1TRVQ4VzFCN09MVmZqdU9NM0x4RTJGY19iRzVJNEtEd2FJS0FaeWk0MDc2dzVaYll3N1pMQVloRk16N1djZjhGNWRyeTVWXzloTjAtSTRWQnRmMGgtWWEyd1k1NEpYWXl5eTYyeFhjcVhTeTRXblJuU2MzRWlmUFMyZS1vTF9wZHMtY1g4d3ZCTWZpZ3BRWlJRWXo3NGFuY3pqem9OQ0l4UGZxaEtHOWQtM3ltRkpkX0xXY2tkM2Y5SmlVcUM3Wk9zY2d0WHdsWEVnd3oweXF1X2FPV0k2R0NfTEhuY3BRSWJzYTFXZzF2b1IyaThGU0JwUnl2ZnNLUGh1LWJNNWVsLUYzQQ,"POSITION PURPOSEThe Data Scientist will apply statistical maintain data storage, assess database design, and gather, organize and interpret statistical information based on the data in the database.ESSENTIAL FUNCTIONS AND BASIC DUTIES· Conducts statistical analyses to develop strategies· Builds predictive models and machine-learning algorithms· Identifies data patterns and trends· Proposes solutions and strategies to business challenges· Interprets data and analyze results using analytics, machine learning techniques, and statistical inference· Generating ad-hoc analysis and presents in simple and clear manner· Develops and implements databases, data collection systems, data analytics, and other strategies· Data mining and validation using state –of-the-art methods· Efficiently identifies, analysis, and presents trends or patterns from complex data sets· Works with management by prioritizing business and information needs· In charge of Quality Assurance of the data· Participates and provides product guidance over data science and analytics innovation initiatives to create and define new processes· Works with product, engineering, data science, sales, marketing, operations, support and other clients in the execution of data strategy and roadmap· Presents information using data visualization techniques.· Documents all processes and research.· Performs other related duties as assigned.QUALIFICATIONSEducation/Certification: Bachelor’s degree in Business Administration, Statistics, Mathematics, Accounting, or Computer Science. Master’s degree preferred.EXPERIENCE REQUIRED: Extensive background in data mining and statistical analysis. At least two years of experience with SQL and statistical software packages (Python, R, SAS) required. Experience using business intelligence tools and data frameworksSKILLS/ABILITIES: Excellent verbal and written communication skills.Proficient in Microsoft Office Suite or related software.Excellent organizational skills and attention to detail.Understanding of computer languages used within database.Understanding of database design and construction.Strong Math skillsProblem solving aptitudeAble to multitask, prioritize, and manage time effectivelyExperience with data science tool kitsAdept and efficient in answering queries, creating reports and presenting resultsJob Type: Full-timePay: $38.00 - $40.00 per hourBenefits:Dental insuranceEmployee discountHealth insurancePaid time offReferral programVision insuranceSchedule:Monday to FridayCOVID-19 considerations:All employees required to wear masks, we have social distancing in place, we sanitize surfaces on a daily basis, the seating areas are separated by partitions.Education:Bachelor's (Preferred)Experience:Microsoft SQL Server: 2 years (Required)Statistical Software Package: 2 years (Required)Work Location:One locationCompany's website:www.poshpeanut.comBenefit Conditions:Waiting period may applyWork Remotely:Temporarily due to COVID-19COVID-19 Precaution(s):Remote interview processPersonal protective equipment provided or requiredPlastic shield at work stationsTemperature screeningsSocial distancing guidelines in placeVirtual meetingsSanitizing, disinfecting, or cleaning procedures in place",la,ds
